Date,CPUTemp,CPU Usage,RAM Usage,GPS,IMU,UV,Dallas Temperature
2024-07-18 11:15:34,{'Temperature': 74.9},{'Usage': 0.2},{'Usage': 16.5},Error,"{'Acceleration': [0.9097966308593749, -0.6823474731445313, -9.947907897949218], 'Gyro': [-0.0061286372366412215, 0.0053292497709923675, -0.0010658499541984733], 'Magnetic': [-9.45, 29.099999999999998, -22.2]}","{'UVA': 4.75738525390625, 'UVB': 0.27685546875, 'UVC': 0.13677978515625, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:15:41,{'Temperature': 75.45},{'Usage': 5.3},{'Usage': 16.6},Error,"{'Acceleration': [1.0175357055664063, -0.7038952880859375, -9.986215124511718], 'Gyro': [-0.0026646248854961837, 0.00319754986259542, 0.00319754986259542], 'Magnetic': [-10.2, 29.4, -20.25]}","{'UVA': 4.74700927734375, 'UVB': 0.224945068359375, 'UVC': 0.108917236328125, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:15:48,{'Temperature': 73.8},{'Usage': 0.0},{'Usage': 16.6},Error,"{'Acceleration': [0.9576806640625, -0.6871358764648438, -9.916783276367187], 'Gyro': [-0.002931087374045802, 0.005595712259541985, -0.004529862305343512], 'Magnetic': [-8.1, 27.75, -20.55]}","{'UVA': 4.7210693359375, 'UVB': 0.19610595703125, 'UVC': 0.083587646484375, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:15:55,{'Temperature': 75.45},{'Usage': 0.0},{'Usage': 16.5},Error,"{'Acceleration': [1.0127473022460938, -0.6751648681640625, -9.969455712890625], 'Gyro': [-0.006928024702290077, 0.011990811984732825, -0.00319754986259542], 'Magnetic': [-8.25, 29.849999999999998, -22.2]}","{'UVA': 4.73663330078125, 'UVB': 0.2537841796875, 'UVC': 0.1317138671875, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:16:02,{'Temperature': 74.35},{'Usage': 4.3},{'Usage': 16.5},Error,"{'Acceleration': [0.9337386474609375, -0.7517793212890624, -9.995791931152343], 'Gyro': [-0.009059724610687023, 0.008793262122137404, -0.0013323124427480919], 'Magnetic': [-8.4, 28.5, -23.849999999999998]}","{'UVA': 4.6795654296875, 'UVB': 0.27685546875, 'UVC': 0.144378662109375, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:16:08,{'Temperature': 76.0},{'Usage': 0.2},{'Usage': 16.5},Error,"{'Acceleration': [0.8906430175781249, -0.6560112548828124, -9.945513696289062], 'Gyro': [-0.00985911207633588, 0.005595712259541985, -0.002398162396946565], 'Magnetic': [-8.85, 29.7, -21.15]}","{'UVA': 4.73663330078125, 'UVB': 0.21917724609375, 'UVC': 0.103851318359375, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:16:15,{'Temperature': 74.9},{'Usage': 13.1},{'Usage': 16.5},Error,"{'Acceleration': [0.9720458740234375, -0.699106884765625, -9.943119494628906], 'Gyro': [-0.008793262122137404, 0.00959264958778626, 0.002398162396946565], 'Magnetic': [-8.4, 28.799999999999997, -21.9]}","{'UVA': 4.7418212890625, 'UVB': 0.2537841796875, 'UVC': 0.139312744140625, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:16:22,{'Temperature': 76.0},{'Usage': 0.0},{'Usage': 16.5},Error,"{'Acceleration': [0.9409212524414062, -0.6560112548828124, -9.919177478027343], 'Gyro': [-0.00959264958778626, 0.010658499541984735, -0.002931087374045802], 'Magnetic': [-7.6499999999999995, 28.5, -21.9]}","{'UVA': 4.7625732421875, 'UVB': 0.259552001953125, 'UVC': 0.12664794921875, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:16:29,{'Temperature': 78.2},{'Usage': 0.5},{'Usage': 16.6},Error,"{'Acceleration': [1.0079588989257813, -0.689530078125, -9.945513696289062], 'Gyro': [-0.011457887007633588, 0.00639509972519084, -0.003996937328244275], 'Magnetic': [-9.0, 28.65, -22.2]}","{'UVA': 4.7418212890625, 'UVB': 0.213409423828125, 'UVC': 0.101318359375, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:16:36,{'Temperature': 74.35},{'Usage': 5.5},{'Usage': 16.6},Error,"{'Acceleration': [1.0342951171875, -0.7326257080078125, -9.969455712890625], 'Gyro': [-0.012257274473282443, 0.007194487190839696, -0.0002664624885496183], 'Magnetic': [-8.25, 27.9, -20.7]}","{'UVA': 4.7418212890625, 'UVB': 0.213409423828125, 'UVC': 0.101318359375, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:16:43,{'Temperature': 76.55},{'Usage': 0.0},{'Usage': 16.5},Error,"{'Acceleration': [0.8690952026367187, -0.74699091796875, -9.919177478027343], 'Gyro': [-0.009059724610687023, 0.0061286372366412215, 0.0018652374198473284], 'Magnetic': [-8.25, 28.349999999999998, -20.25]}","{'UVA': 4.6795654296875, 'UVB': 0.155731201171875, 'UVC': 0.05572509765625, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:16:50,{'Temperature': 74.35},{'Usage': 1.2},{'Usage': 16.5},Error,"{'Acceleration': [0.9193734375, -0.6751648681640625, -9.995791931152343], 'Gyro': [-0.00479632479389313, 0.008260337145038169, -0.000799387465648855], 'Magnetic': [-9.0, 28.65, -23.25]}","{'UVA': 4.69512939453125, 'UVB': 0.236480712890625, 'UVC': 0.108917236328125, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:16:56,{'Temperature': 74.9},{'Usage': 6.0},{'Usage': 16.5},Error,"{'Acceleration': [0.9648632690429687, -0.6416460449218749, -9.983820922851562], 'Gyro': [-0.0061286372366412215, 0.0026646248854961837, -0.003996937328244275], 'Magnetic': [-8.1, 29.7, -20.099999999999998]}","{'UVA': 4.7418212890625, 'UVB': 0.224945068359375, 'UVC': 0.1114501953125, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:17:03,{'Temperature': 77.65},{'Usage': 14.6},{'Usage': 16.7},Error,"{'Acceleration': [1.0199299072265624, -0.7038952880859375, -9.938331091308592], 'Gyro': [-0.0034640123511450386, 0.0021316999083969466, -0.0021316999083969466], 'Magnetic': [-8.85, 28.5, -21.599999999999998]}","{'UVA': 4.6795654296875, 'UVB': 0.1614990234375, 'UVC': 0.060791015625, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:17:10,{'Temperature': 75.45},{'Usage': 0.2},{'Usage': 16.7},Error,"{'Acceleration': [0.9864110839843749, -0.6464344482421874, -10.01733974609375], 'Gyro': [-0.00319754986259542, 0.009059724610687023, 0.00319754986259542], 'Magnetic': [-8.4, 29.25, -21.9]}","{'UVA': 4.72625732421875, 'UVB': 0.213409423828125, 'UVC': 0.108917236328125, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:17:17,{'Temperature': 76.55},{'Usage': 0.5},{'Usage': 16.6},Error,"{'Acceleration': [0.967257470703125, -0.7493851196289062, -9.976638317871092], 'Gyro': [-0.004263399816793893, 0.0061286372366412215, 0.004529862305343512], 'Magnetic': [-9.299999999999999, 27.75, -23.099999999999998]}","{'UVA': 4.72625732421875, 'UVB': 0.2076416015625, 'UVC': 0.09625244140625, 'Temperature': 29.400000000000006}",Error
2024-07-18 11:17:24,{'Temperature': 76.0},{'Usage': 0.0},{'Usage': 16.5},Error,"{'Acceleration': [0.9504980590820312, -0.6440402465820312, -9.97903251953125], 'Gyro': [-0.00799387465648855, 0.0034640123511450386, -0.000799387465648855], 'Magnetic': [-8.85, 27.75, -22.349999999999998]}","{'UVA': 4.72625732421875, 'UVB': 0.201873779296875, 'UVC': 0.09625244140625, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:17:31,{'Temperature': 77.65},{'Usage': 5.0},{'Usage': 16.5},Error,"{'Acceleration': [0.9265560424804687, -0.6703764648437499, -9.986215124511718], 'Gyro': [-0.00639509972519084, -0.0005329249770992366, 0.0034640123511450386], 'Magnetic': [-8.1, 29.7, -21.9]}","{'UVA': 4.7625732421875, 'UVB': 0.230712890625, 'UVC': 0.1114501953125, 'Temperature': 29.5}",Error
2024-07-18 11:17:41,{'Temperature': 75.45},{'Usage': 0.0},{'Usage': 16.6},Error,"{'Acceleration': [0.9959878906249999, -0.679953271484375, -9.890447058105469], 'Gyro': [-0.005062787282442748, 0.008793262122137404, 0.0002664624885496183], 'Magnetic': [-6.6, 30.45, -21.15]}","{'UVA': 4.69512939453125, 'UVB': 0.213409423828125, 'UVC': 0.08612060546875, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:17:48,{'Temperature': 76.0},{'Usage': 0.3},{'Usage': 16.6},Error,"{'Acceleration': [0.9169792358398436, -0.6943184814453125, -9.964667309570311], 'Gyro': [-0.008793262122137404, 0.007460949679389314, -0.0018652374198473284], 'Magnetic': [-7.35, 28.05, -20.55]}","{'UVA': 4.70550537109375, 'UVB': 0.19610595703125, 'UVC': 0.0810546875, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:17:58,{'Temperature': 77.1},{'Usage': 0.5},{'Usage': 16.6},Error,"{'Acceleration': [0.9504980590820312, -0.7062894897460937, -9.907206469726562], 'Gyro': [-0.005062787282442748, 0.00985911207633588, -0.000799387465648855], 'Magnetic': [-8.4, 27.75, -22.349999999999998]}","{'UVA': 4.752197265625, 'UVB': 0.224945068359375, 'UVC': 0.108917236328125, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:18:04,{'Temperature': 77.65},{'Usage': 0.0},{'Usage': 16.5},Error,"{'Acceleration': [0.9361328491210937, -0.7134720947265625, -9.916783276367187], 'Gyro': [-0.005862174748091604, 0.0026646248854961837, 0.00159877493129771], 'Magnetic': [-7.6499999999999995, 28.799999999999997, -21.599999999999998]}","{'UVA': 4.7418212890625, 'UVB': 0.24224853515625, 'UVC': 0.119049072265625, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:18:14,{'Temperature': 75.45},{'Usage': 6.2},{'Usage': 16.5},Error,"{'Acceleration': [0.9624690673828125, -0.7062894897460937, -9.907206469726562], 'Gyro': [-0.008526799633587786, 0.003996937328244275, -0.00159877493129771], 'Magnetic': [-9.6, 28.5, -21.599999999999998]}","{'UVA': 4.171142578125, 'UVB': 0.213409423828125, 'UVC': 0.119049072265625, 'Temperature': 29.5}",Error
2024-07-18 11:18:21,{'Temperature': 78.2},{'Usage': 6.5},{'Usage': 16.6},Error,"{'Acceleration': [0.8906430175781249, -0.6560112548828124, -9.95987890625], 'Gyro': [-0.008793262122137404, 0.007460949679389314, -0.005862174748091604], 'Magnetic': [-8.1, 28.05, -23.4]}","{'UVA': 3.48114013671875, 'UVB': 0.1614990234375, 'UVC': 0.0810546875, 'Temperature': 29.5}",Error
2024-07-18 11:18:28,{'Temperature': 80.4},{'Usage': 5.0},{'Usage': 16.7},Error,"{'Acceleration': [0.93852705078125, -0.6488286499023437, -9.991003527832031], 'Gyro': [-0.009326187099236643, 0.006661562213740459, 0.0026646248854961837], 'Magnetic': [-8.85, 28.799999999999997, -21.9]}","{'UVA': 3.43963623046875, 'UVB': 0.132659912109375, 'UVC': 0.060791015625, 'Temperature': 29.5}",Error
2024-07-18 11:18:35,{'Temperature': 76.55},{'Usage': 1.0},{'Usage': 16.7},Error,"{'Acceleration': [0.9911994873046874, -0.6679822631835937, -9.94072529296875], 'Gyro': [-0.002398162396946565, 0.004263399816793893, -0.0013323124427480919], 'Magnetic': [-8.7, 28.349999999999998, -21.0]}","{'UVA': 3.46038818359375, 'UVB': 0.155731201171875, 'UVC': 0.0810546875, 'Temperature': 29.5}",Error
2024-07-18 11:18:42,{'Temperature': 76.55},{'Usage': 0.2},{'Usage': 16.7},Error,"{'Acceleration': [0.9457096557617187, -0.6416460449218749, -9.943119494628906], 'Gyro': [-0.008260337145038169, 0.006928024702290077, -0.0013323124427480919], 'Magnetic': [-9.45, 28.349999999999998, -20.7]}","{'UVA': 4.3994140625, 'UVB': 0.201873779296875, 'UVC': 0.088653564453125, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:18:49,{'Temperature': 77.65},{'Usage': 0.0},{'Usage': 16.7},Error,"{'Acceleration': [0.9911994873046874, -0.6488286499023437, -9.967061511230469], 'Gyro': [-0.006928024702290077, 0.0026646248854961837, -0.0026646248854961837], 'Magnetic': [-9.0, 29.4, -21.45]}","{'UVA': 4.337158203125, 'UVB': 0.144195556640625, 'UVC': 0.060791015625, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:18:59,{'Temperature': 77.65},{'Usage': 5.0},{'Usage': 16.6},Error,"{'Acceleration': [0.967257470703125, -0.6847416748046875, -9.888052856445311], 'Gyro': [-0.008793262122137404, 0.003996937328244275, 0.0026646248854961837], 'Magnetic': [-8.4, 29.7, -21.15]}","{'UVA': 4.7418212890625, 'UVB': 0.190338134765625, 'UVC': 0.07598876953125, 'Temperature': 29.5}",Error
2024-07-18 11:19:06,{'Temperature': 77.1},{'Usage': 5.2},{'Usage': 16.5},Error,"{'Acceleration': [0.9361328491210937, -0.6631938598632812, -10.002974536132811], 'Gyro': [-0.01119142451908397, 0.010392037053435116, 0.005062787282442748], 'Magnetic': [-7.949999999999999, 28.65, -22.2]}","{'UVA': 4.8974609375, 'UVB': 0.24224853515625, 'UVC': 0.1114501953125, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:19:12,{'Temperature': 77.1},{'Usage': 0.0},{'Usage': 16.5},Error,"{'Acceleration': [1.0031704956054688, -0.6009446166992187, -9.82580361328125], 'Gyro': [-0.013589586916030535, 0.00159877493129771, 0.003730474839694657], 'Magnetic': [-8.25, 28.349999999999998, -20.25]}","{'UVA': 4.7418212890625, 'UVB': 0.230712890625, 'UVC': 0.108917236328125, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:19:22,{'Temperature': 77.65},{'Usage': 0.2},{'Usage': 16.5},Error,"{'Acceleration': [0.9074024291992187, -0.6775590698242188, -9.952696301269532], 'Gyro': [-0.00159877493129771, 0.00639509972519084, -0.005862174748091604], 'Magnetic': [0.0, 0.0, 0.0]}","{'UVA': 4.7003173828125, 'UVB': 0.17303466796875, 'UVC': 0.06585693359375, 'Temperature': 29.5}",Error
2024-07-18 11:19:32,{'Temperature': 78.2},{'Usage': 0.3},{'Usage': 16.6},Error,"{'Acceleration': [0.9744400756835937, -0.70868369140625, -9.955090502929687], 'Gyro': [-0.00985911207633588, 0.007727412167938932, 0.0026646248854961837], 'Magnetic': [-8.7, 29.849999999999998, -20.7]}","{'UVA': 4.70550537109375, 'UVB': 0.190338134765625, 'UVC': 0.073455810546875, 'Temperature': 29.450000000000003}",Error
2024-07-18 11:19:39,{'Temperature': 77.65},{'Usage': 14.4},{'Usage': 16.6},Error,"{'Acceleration': [0.9840168823242187, -0.7254431030273437, -9.964667309570311], 'Gyro': [-0.009326187099236643, 0.007194487190839696, -0.006661562213740459], 'Magnetic': [-6.75, 29.099999999999998, -21.45]}","{'UVA': 4.72625732421875, 'UVB': 0.21917724609375, 'UVC': 0.101318359375, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:19:46,{'Temperature': 79.3},{'Usage': 5.0},{'Usage': 16.5},Error,"{'Acceleration': [0.9457096557617187, -0.6727706665039062, -9.97903251953125], 'Gyro': [-0.002398162396946565, 0.009326187099236643, -0.0002664624885496183], 'Magnetic': [-7.35, 29.25, -22.349999999999998]}","{'UVA': 4.74700927734375, 'UVB': 0.248016357421875, 'UVC': 0.11651611328125, 'Temperature': 29.5}",Error
2024-07-18 11:19:53,{'Temperature': 78.2},{'Usage': 0.0},{'Usage': 16.5},Error,"{'Acceleration': [0.9552864624023437, -0.6919242797851562, -9.976638317871092], 'Gyro': [-0.00799387465648855, 0.008260337145038169, -0.0010658499541984733], 'Magnetic': [-9.0, 28.349999999999998, -21.75]}","{'UVA': 4.85076904296875, 'UVB': 0.271087646484375, 'UVC': 0.141845703125, 'Temperature': 29.5}",Error
2024-07-18 11:20:00,{'Temperature': 78.75},{'Usage': 0.0},{'Usage': 16.5},Error,"{'Acceleration': [1.0007762939453124, -0.6823474731445313, -9.993397729492187], 'Gyro': [-0.010658499541984735, 0.0026646248854961837, 0.0021316999083969466], 'Magnetic': [-9.6, 29.7, -22.65]}","{'UVA': 4.72625732421875, 'UVB': 0.26531982421875, 'UVC': 0.14691162109375, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:20:07,{'Temperature': 78.75},{'Usage': 0.2},{'Usage': 16.6},Error,"{'Acceleration': [0.9409212524414062, -0.6536170532226562, -9.986215124511718], 'Gyro': [-0.007727412167938932, 0.003730474839694657, 0.00159877493129771], 'Magnetic': [-10.049999999999999, 28.5, -21.9]}","{'UVA': 4.7003173828125, 'UVB': 0.2076416015625, 'UVC': 0.08612060546875, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:20:14,{'Temperature': 77.65},{'Usage': 1.0},{'Usage': 16.7},Error,"{'Acceleration': [0.93852705078125, -0.6177040283203125, -9.964667309570311], 'Gyro': [-0.008526799633587786, 0.002931087374045802, 0.0005329249770992366], 'Magnetic': [-10.5, 29.4, -19.2]}","{'UVA': 4.7210693359375, 'UVB': 0.282623291015625, 'UVC': 0.1519775390625, 'Temperature': 29.599999999999994}",Error
2024-07-18 11:20:21,{'Temperature': 78.75},{'Usage': 4.0},{'Usage': 17.0},Error,"{'Acceleration': [1.005564697265625, -0.63206923828125, -9.935936889648437], 'Gyro': [-0.00799387465648855, 0.005862174748091604, 0.003996937328244275], 'Magnetic': [-8.7, 29.099999999999998, -20.7]}","{'UVA': 4.72625732421875, 'UVB': 0.19610595703125, 'UVC': 0.093719482421875, 'Temperature': 29.5}",Error
2024-07-18 11:20:27,{'Temperature': 79.3},{'Usage': 14.4},{'Usage': 16.7},Error,"{'Acceleration': [0.928950244140625, -0.6943184814453125, -9.945513696289062], 'Gyro': [-0.00639509972519084, 0.007460949679389314, 0.0034640123511450386], 'Magnetic': [-8.7, 30.299999999999997, -19.5]}","{'UVA': 4.70550537109375, 'UVB': 0.167266845703125, 'UVC': 0.063323974609375, 'Temperature': 29.5}",Error
2024-07-18 11:20:37,{'Temperature': 76.55},{'Usage': 0.3},{'Usage': 16.6},Error,"{'Acceleration': [1.0223241088867188, -0.6440402465820312, -9.916783276367187], 'Gyro': [-0.003730474839694657, 0.004263399816793893, -0.0005329249770992366], 'Magnetic': [-7.6499999999999995, 28.5, -21.15]}","{'UVA': 4.77294921875, 'UVB': 0.271087646484375, 'UVC': 0.13677978515625, 'Temperature': 29.599999999999994}",Error
2024-07-18 11:20:44,{'Temperature': 79.85},{'Usage': 0.3},{'Usage': 16.6},Error,"{'Acceleration': [1.005564697265625, -0.6703764648437499, -9.962273107910155], 'Gyro': [-0.005062787282442748, 0.004263399816793893, 0.0013323124427480919], 'Magnetic': [-8.4, 30.0, -20.55]}","{'UVA': 4.73663330078125, 'UVB': 0.27685546875, 'UVC': 0.139312744140625, 'Temperature': 29.5}",Error
2024-07-18 11:20:51,{'Temperature': 77.1},{'Usage': 19.3},{'Usage': 16.6},Error,"{'Acceleration': [0.9600748657226562, -0.6847416748046875, -9.955090502929687], 'Gyro': [-0.010125574564885496, 0.002398162396946565, -0.0034640123511450386], 'Magnetic': [-10.049999999999999, 28.799999999999997, -21.15]}","{'UVA': 4.8248291015625, 'UVB': 0.31146240234375, 'UVC': 0.179840087890625, 'Temperature': 29.599999999999994}",Error
2024-07-18 11:20:58,{'Temperature': 78.75},{'Usage': 0.2},{'Usage': 16.6},Error,"{'Acceleration': [0.9576806640625, -0.6823474731445313, -9.943119494628906], 'Gyro': [-0.00479632479389313, 0.00799387465648855, -0.005595712259541985], 'Magnetic': [-9.0, 29.4, -19.95]}","{'UVA': 4.7314453125, 'UVB': 0.213409423828125, 'UVC': 0.103851318359375, 'Temperature': 29.599999999999994}",Error
2024-07-18 11:21:05,{'Temperature': 80.4},{'Usage': 1.0},{'Usage': 16.6},Error,"{'Acceleration': [0.9002198242187499, -0.7733271362304687, -9.222464794921875], 'Gyro': [-0.10098928316030535, 0.00639509972519084, -0.013589586916030535], 'Magnetic': [-7.5, 28.65, -22.2]}","{'UVA': 4.68994140625, 'UVB': 0.1614990234375, 'UVC': 0.060791015625, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:21:12,{'Temperature': 77.65},{'Usage': 0.3},{'Usage': 16.5},Error,"{'Acceleration': [0.9433154541015625, -0.6655880615234374, -9.969455712890625], 'Gyro': [-0.007460949679389314, 0.0018652374198473284, -0.00319754986259542], 'Magnetic': [-8.7, 28.65, -21.0]}","{'UVA': 4.7210693359375, 'UVB': 0.236480712890625, 'UVC': 0.108917236328125, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:21:19,{'Temperature': 79.85},{'Usage': 0.0},{'Usage': 16.6},Error,"{'Acceleration': [1.0199299072265624, -0.6703764648437499, -9.926360083007811], 'Gyro': [-0.01119142451908397, 0.003730474839694657, -0.0002664624885496183], 'Magnetic': [-9.299999999999999, 28.5, -19.349999999999998]}","{'UVA': 4.73663330078125, 'UVB': 0.224945068359375, 'UVC': 0.10638427734375, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:21:25,{'Temperature': 76.55},{'Usage': 1.7},{'Usage': 16.7},Error,"{'Acceleration': [0.9624690673828125, -0.7230489013671875, -9.919177478027343], 'Gyro': [-0.006661562213740459, 0.0034640123511450386, 0.002931087374045802], 'Magnetic': [-8.7, 27.9, -23.25]}","{'UVA': 4.72625732421875, 'UVB': 0.271087646484375, 'UVC': 0.141845703125, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:21:32,{'Temperature': 77.65},{'Usage': 0.2},{'Usage': 16.6},Error,"{'Acceleration': [0.9433154541015625, -0.7230489013671875, -9.945513696289062], 'Gyro': [-0.00319754986259542, 0.005595712259541985, 0.0002664624885496183], 'Magnetic': [-8.7, 29.4, -22.2]}","{'UVA': 4.73663330078125, 'UVB': 0.224945068359375, 'UVC': 0.1114501953125, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:21:39,{'Temperature': 78.2},{'Usage': 13.3},{'Usage': 16.5},Error,"{'Acceleration': [0.967257470703125, -0.7038952880859375, -9.945513696289062], 'Gyro': [-0.007194487190839696, 0.008260337145038169, 0.0018652374198473284], 'Magnetic': [-9.299999999999999, 28.05, -21.15]}","{'UVA': 4.710693359375, 'UVB': 0.24224853515625, 'UVC': 0.12158203125, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:21:46,{'Temperature': 79.3},{'Usage': 4.7},{'Usage': 16.5},Error,"{'Acceleration': [0.9337386474609375, -0.6919242797851562, -9.945513696289062], 'Gyro': [-0.00985911207633588, 0.003730474839694657, 0.0002664624885496183], 'Magnetic': [-8.7, 28.349999999999998, -21.0]}","{'UVA': 4.7314453125, 'UVB': 0.248016357421875, 'UVC': 0.11651611328125, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:21:53,{'Temperature': 79.3},{'Usage': 3.3},{'Usage': 16.5},Error,"{'Acceleration': [1.0079588989257813, -0.699106884765625, -9.962273107910155], 'Gyro': [-0.008260337145038169, 0.0061286372366412215, -0.002398162396946565], 'Magnetic': [-8.7, 29.099999999999998, -21.45]}","{'UVA': 4.73663330078125, 'UVB': 0.236480712890625, 'UVC': 0.1114501953125, 'Temperature': 29.599999999999994}",Error
2024-07-18 11:22:00,{'Temperature': 79.85},{'Usage': 0.3},{'Usage': 16.5},Error,"{'Acceleration': [0.928950244140625, -0.6967126831054687, -9.955090502929687], 'Gyro': [-0.006661562213740459, 0.005595712259541985, 0.0005329249770992366], 'Magnetic': [-8.1, 28.5, -21.9]}","{'UVA': 4.68994140625, 'UVB': 0.1845703125, 'UVC': 0.0709228515625, 'Temperature': 29.599999999999994}",Error
2024-07-18 11:22:07,{'Temperature': 80.95},{'Usage': 0.5},{'Usage': 16.5},Error,"{'Acceleration': [0.97683427734375, -0.6488286499023437, -9.93354268798828], 'Gyro': [-0.006661562213740459, 0.004529862305343512, -0.0005329249770992366], 'Magnetic': [-8.25, 29.4, -21.45]}","{'UVA': 4.7003173828125, 'UVB': 0.178802490234375, 'UVC': 0.073455810546875, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:22:17,{'Temperature': 77.65},{'Usage': 0.3},{'Usage': 16.5},Error,"{'Acceleration': [0.9720458740234375, -0.6655880615234374, -9.909600671386718], 'Gyro': [-0.014655436870229008, 0.00985911207633588, 0.0026646248854961837], 'Magnetic': [-8.4, 28.05, -21.15]}","{'UVA': 4.68475341796875, 'UVB': 0.167266845703125, 'UVC': 0.063323974609375, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:22:23,{'Temperature': 78.2},{'Usage': 0.2},{'Usage': 16.6},Error,"{'Acceleration': [0.948103857421875, -0.6775590698242188, -10.007762939453125], 'Gyro': [-0.005862174748091604, 0.008526799633587786, 0.0021316999083969466], 'Magnetic': [-8.4, 29.7, -21.15]}","{'UVA': 4.71588134765625, 'UVB': 0.1845703125, 'UVC': 0.0810546875, 'Temperature': 29.599999999999994}",Error
2024-07-18 11:22:30,{'Temperature': 78.75},{'Usage': 0.0},{'Usage': 16.6},Error,"{'Acceleration': [0.9409212524414062, -0.6919242797851562, -9.935936889648437], 'Gyro': [-0.00985911207633588, 0.005595712259541985, 0.0034640123511450386], 'Magnetic': [-9.75, 29.099999999999998, -19.2]}","{'UVA': 4.73663330078125, 'UVB': 0.27685546875, 'UVC': 0.13677978515625, 'Temperature': 29.599999999999994}",Error
2024-07-18 11:22:37,{'Temperature': 77.65},{'Usage': 0.3},{'Usage': 16.6},Error,"{'Acceleration': [1.0271125122070313, -0.6703764648437499, -9.955090502929687], 'Gyro': [-0.003996937328244275, 0.010658499541984735, -0.0005329249770992366], 'Magnetic': [-9.45, 29.099999999999998, -22.5]}","{'UVA': 4.73663330078125, 'UVB': 0.21917724609375, 'UVC': 0.108917236328125, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:22:44,{'Temperature': 80.4},{'Usage': 0.2},{'Usage': 16.5},Error,"{'Acceleration': [0.9409212524414062, -0.7254431030273437, -10.007762939453125], 'Gyro': [-0.007460949679389314, 0.004263399816793893, 0.0013323124427480919], 'Magnetic': [-9.45, 27.9, -21.0]}","{'UVA': 4.70550537109375, 'UVB': 0.201873779296875, 'UVC': 0.08612060546875, 'Temperature': 29.599999999999994}",Error
2024-07-18 11:22:51,{'Temperature': 77.1},{'Usage': 12.3},{'Usage': 16.5},Error,"{'Acceleration': [0.9744400756835937, -0.6823474731445313, -9.945513696289062], 'Gyro': [-0.005595712259541985, 0.0061286372366412215, 0.00479632479389313], 'Magnetic': [-7.5, 28.349999999999998, -19.95]}","{'UVA': 4.79888916015625, 'UVB': 0.28839111328125, 'UVC': 0.1519775390625, 'Temperature': 29.549999999999997}",Error
2024-07-18 11:23:01,{'Temperature': 79.3},{'Usage': 0.8},{'Usage': 16.5},Error,"{'Acceleration': [0.9552864624023437, -0.7134720947265625, -9.947907897949218], 'Gyro': [-0.003996937328244275, 0.003996937328244275, -0.0002664624885496183], 'Magnetic': [-8.1, 27.75, -20.55]}","{'UVA': 4.68994140625, 'UVB': 0.17303466796875, 'UVC': 0.0709228515625, 'Temperature': 29.599999999999994}",Error
2024-07-18 11:23:08,{'Temperature': 79.85},{'Usage': 0.0},{'Usage': 16.6},Error,"{'Acceleration': [0.9409212524414062, -0.699106884765625, -9.991003527832031], 'Gyro': [-0.00959264958778626, -0.0010658499541984733, -0.002398162396946565], 'Magnetic': [-9.0, 28.349999999999998, -21.0]}","{'UVA': 4.87152099609375, 'UVB': 0.2999267578125, 'UVC': 0.16717529296875, 'Temperature': 29.599999999999994}",Error
