Date,CPUTemp,CPU Usage,RAM Usage,GPS,IMU,UV,Dallas Temperature
2024-07-18 11:34:25,{'Temperature': 80.4},{'Usage': 0.0},{'Usage': 16.7},Error,"{'Acceleration': [0.9552864624023437, -0.7062894897460937, -9.97184991455078], 'Gyro': [-0.0053292497709923675, 0.0034640123511450386, 0.0018652374198473284], 'Magnetic': [-9.6, 27.3, -21.15]}","{'UVA': 4.79888916015625, 'UVB': 0.2076416015625, 'UVC': 0.098785400390625, 'Temperature': 29.950000000000003}",Error
2024-07-18 11:34:32,{'Temperature': 81.5},{'Usage': 3.3},{'Usage': 16.7},Error,"{'Acceleration': [1.0462661254882812, -0.7326257080078125, -9.97184991455078], 'Gyro': [-0.00319754986259542, 0.004529862305343512, 0.003996937328244275], 'Magnetic': [-9.45, 27.9, -21.45]}","{'UVA': 4.814453125, 'UVB': 0.213409423828125, 'UVC': 0.101318359375, 'Temperature': 29.950000000000003}",Error
2024-07-18 11:34:35,{'Temperature': 83.15},{'Usage': 2.5},{'Usage': 17.0},Error,"{'Acceleration': [1.0007762939453124, -0.6943184814453125, -9.947907897949218], 'Gyro': [-0.008260337145038169, 0.003730474839694657, 0.00639509972519084], 'Magnetic': [-9.0, 27.45, -21.45]}","{'UVA': 4.8248291015625, 'UVB': 0.282623291015625, 'UVC': 0.141845703125, 'Temperature': 30.0}",Error
2024-07-18 11:34:39,{'Temperature': 79.85},{'Usage': 0.0},{'Usage': 16.7},Error,"{'Acceleration': [0.9744400756835937, -0.6871358764648438, -9.945513696289062], 'Gyro': [-0.006661562213740459, 0.002398162396946565, -0.0010658499541984733], 'Magnetic': [-9.45, 27.9, -21.45]}","{'UVA': 4.7833251953125, 'UVB': 0.1845703125, 'UVC': 0.0810546875, 'Temperature': 29.950000000000003}",Error
2024-07-18 11:34:43,{'Temperature': 80.95},{'Usage': 0.3},{'Usage': 16.7},Error,"{'Acceleration': [0.9265560424804687, -0.7062894897460937, -9.955090502929687], 'Gyro': [-0.00639509972519084, 0.000799387465648855, -0.004529862305343512], 'Magnetic': [-8.85, 27.75, -21.9]}","{'UVA': 4.8248291015625, 'UVB': 0.2537841796875, 'UVC': 0.12664794921875, 'Temperature': 30.0}",Error
2024-07-18 11:34:47,{'Temperature': 82.6},{'Usage': 0.0},{'Usage': 16.7},Error,"{'Acceleration': [1.0223241088867188, -0.7206546997070312, -9.943119494628906], 'Gyro': [-0.006661562213740459, 0.007460949679389314, 0.0010658499541984733], 'Magnetic': [-9.299999999999999, 29.25, -21.9]}","{'UVA': 4.77813720703125, 'UVB': 0.1845703125, 'UVC': 0.078521728515625, 'Temperature': 29.950000000000003}",Error
2024-07-18 11:34:51,{'Temperature': 83.7},{'Usage': 4.8},{'Usage': 16.6},Error,"{'Acceleration': [0.9504980590820312, -0.7062894897460937, -9.955090502929687], 'Gyro': [-0.008260337145038169, 0.002398162396946565, 0.0010658499541984733], 'Magnetic': [-10.049999999999999, 28.5, -21.15]}","{'UVA': 4.8248291015625, 'UVB': 0.230712890625, 'UVC': 0.11651611328125, 'Temperature': 29.950000000000003}",Error
2024-07-18 11:34:55,{'Temperature': 81.5},{'Usage': 6.0},{'Usage': 16.6},Error,"{'Acceleration': [0.93852705078125, -0.7350199096679687, -9.943119494628906], 'Gyro': [-0.0053292497709923675, 0.0018652374198473284, -0.000799387465648855], 'Magnetic': [-7.949999999999999, 29.849999999999998, -21.75]}","{'UVA': 4.83001708984375, 'UVB': 0.230712890625, 'UVC': 0.11651611328125, 'Temperature': 30.0}",Error
2024-07-18 11:35:02,{'Temperature': 82.6},{'Usage': 0.5},{'Usage': 16.6},Error,"{'Acceleration': [0.9265560424804687, -0.6703764648437499, -9.9215716796875], 'Gyro': [-0.007727412167938932, 0.006661562213740459, -0.0013323124427480919], 'Magnetic': [-9.6, 29.25, -21.599999999999998]}","{'UVA': 4.84039306640625, 'UVB': 0.28839111328125, 'UVC': 0.159576416015625, 'Temperature': 30.0}",Error
2024-07-18 11:35:09,{'Temperature': 83.15},{'Usage': 19.8},{'Usage': 16.6},Error,"{'Acceleration': [0.9696516723632812, -0.6967126831054687, -9.9215716796875], 'Gyro': [-0.005062787282442748, 0.0053292497709923675, 0.000799387465648855], 'Magnetic': [-9.0, 29.849999999999998, -20.7]}","{'UVA': 4.8040771484375, 'UVB': 0.19610595703125, 'UVC': 0.0911865234375, 'Temperature': 30.0}",Error
2024-07-18 11:35:13,{'Temperature': 82.05},{'Usage': 0.5},{'Usage': 16.8},Error,"{'Acceleration': [0.9457096557617187, -0.6919242797851562, -9.923965881347655], 'Gyro': [-0.003730474839694657, 0.006928024702290077, -0.0005329249770992366], 'Magnetic': [-8.4, 28.5, -23.099999999999998]}","{'UVA': 4.77294921875, 'UVB': 0.17303466796875, 'UVC': 0.073455810546875, 'Temperature': 30.0}",Error
2024-07-18 11:35:16,{'Temperature': 80.4},{'Usage': 4.5},{'Usage': 16.8},Error,"{'Acceleration': [0.9744400756835937, -0.6607996582031249, -9.955090502929687], 'Gyro': [-0.009326187099236643, 0.004529862305343512, -0.0026646248854961837], 'Magnetic': [-8.7, 30.599999999999998, -20.7]}","{'UVA': 4.793701171875, 'UVB': 0.230712890625, 'UVC': 0.124114990234375, 'Temperature': 30.0}",Error
2024-07-18 11:35:20,{'Temperature': 81.5},{'Usage': 0.0},{'Usage': 16.8},Error,"{'Acceleration': [0.9624690673828125, -0.6679822631835937, -9.964667309570311], 'Gyro': [-0.00639509972519084, 0.0061286372366412215, -0.00319754986259542], 'Magnetic': [-10.35, 29.25, -21.15]}","{'UVA': 4.8870849609375, 'UVB': 0.26531982421875, 'UVC': 0.139312744140625, 'Temperature': 29.950000000000003}",Error
2024-07-18 11:35:24,{'Temperature': 82.05},{'Usage': 0.2},{'Usage': 16.7},Error,"{'Acceleration': [0.9504980590820312, -0.6105214233398437, -9.928754284667969], 'Gyro': [-0.005062787282442748, 0.004529862305343512, 0.0010658499541984733], 'Magnetic': [-8.85, 30.0, -20.849999999999998]}","{'UVA': 4.80926513671875, 'UVB': 0.2076416015625, 'UVC': 0.101318359375, 'Temperature': 30.0}",Error
2024-07-18 11:35:28,{'Temperature': 80.95},{'Usage': 0.0},{'Usage': 16.7},Error,"{'Acceleration': [0.8930372192382812, -0.6607996582031249, -9.981426721191406], 'Gyro': [-0.007727412167938932, 0.005862174748091604, 0.00479632479389313], 'Magnetic': [-9.45, 29.849999999999998, -20.25]}","{'UVA': 4.79888916015625, 'UVB': 0.28839111328125, 'UVC': 0.15704345703125, 'Temperature': 29.950000000000003}",Error
2024-07-18 11:35:32,{'Temperature': 82.6},{'Usage': 0.2},{'Usage': 16.7},Error,"{'Acceleration': [0.9576806640625, -0.7110778930664062, -9.950302099609374], 'Gyro': [-0.008260337145038169, 0.00639509972519084, 0.0018652374198473284], 'Magnetic': [-7.5, 28.349999999999998, -21.45]}","{'UVA': 4.814453125, 'UVB': 0.224945068359375, 'UVC': 0.1114501953125, 'Temperature': 29.950000000000003}",Error
2024-07-18 11:35:36,{'Temperature': 80.4},{'Usage': 5.5},{'Usage': 16.7},Error,"{'Acceleration': [0.9696516723632812, -0.679953271484375, -9.967061511230469], 'Gyro': [-0.007460949679389314, 0.0010658499541984733, 0.000799387465648855], 'Magnetic': [-7.5, 28.65, -22.2]}","{'UVA': 4.78851318359375, 'UVB': 0.1845703125, 'UVC': 0.08612060546875, 'Temperature': 29.950000000000003}",Error
2024-07-18 11:35:40,{'Temperature': 82.05},{'Usage': 0.2},{'Usage': 16.7},Error,"{'Acceleration': [0.9361328491210937, -0.6081272216796875, -9.931148486328125], 'Gyro': [-0.00959264958778626, 0.0061286372366412215, -0.0021316999083969466], 'Magnetic': [-8.1, 28.5, -20.55]}","{'UVA': 4.8248291015625, 'UVB': 0.248016357421875, 'UVC': 0.124114990234375, 'Temperature': 30.0}",Error
2024-07-18 11:35:43,{'Temperature': 83.15},{'Usage': 0.5},{'Usage': 16.6},Error,"{'Acceleration': [1.0031704956054688, -0.6727706665039062, -9.945513696289062], 'Gyro': [-0.008526799633587786, 0.000799387465648855, 0.0013323124427480919], 'Magnetic': [-8.4, 29.25, -21.9]}","{'UVA': 4.77294921875, 'UVB': 0.190338134765625, 'UVC': 0.078521728515625, 'Temperature': 30.049999999999997}",Error
2024-07-18 11:35:47,{'Temperature': 82.05},{'Usage': 0.3},{'Usage': 16.6},Error,"{'Acceleration': [0.928950244140625, -0.6919242797851562, -9.94072529296875], 'Gyro': [-0.0130566619389313, 0.00159877493129771, 0.0021316999083969466], 'Magnetic': [-8.25, 27.9, -20.7]}","{'UVA': 4.835205078125, 'UVB': 0.230712890625, 'UVC': 0.119049072265625, 'Temperature': 30.0}",Error
2024-07-18 11:35:54,{'Temperature': 79.85},{'Usage': 5.8},{'Usage': 16.6},Error,"{'Acceleration': [1.0079588989257813, -0.6584054565429687, -9.9215716796875], 'Gyro': [-0.00639509972519084, 0.0061286372366412215, -0.004529862305343512], 'Magnetic': [-10.049999999999999, 28.799999999999997, -21.15]}","{'UVA': 4.793701171875, 'UVB': 0.190338134765625, 'UVC': 0.083587646484375, 'Temperature': 30.049999999999997}",Error
2024-07-18 11:35:58,{'Temperature': 79.3},{'Usage': 0.5},{'Usage': 16.8},Error,"{'Acceleration': [0.9433154541015625, -0.6368576416015624, -9.969455712890625], 'Gyro': [-0.00959264958778626, 0.006928024702290077, -0.0018652374198473284], 'Magnetic': [-8.25, 29.4, -21.0]}","{'UVA': 4.77813720703125, 'UVB': 0.167266845703125, 'UVC': 0.06585693359375, 'Temperature': 30.0}",Error
2024-07-18 11:36:02,{'Temperature': 80.4},{'Usage': 0.0},{'Usage': 16.7},Error,"{'Acceleration': [0.9840168823242187, -0.6967126831054687, -9.986215124511718], 'Gyro': [-0.004263399816793893, 0.008260337145038169, -0.0002664624885496183], 'Magnetic': [-7.6499999999999995, 28.05, -20.55]}","{'UVA': 4.77813720703125, 'UVB': 0.2076416015625, 'UVC': 0.088653564453125, 'Temperature': 30.0}",Error
2024-07-18 11:36:06,{'Temperature': 82.05},{'Usage': 21.4},{'Usage': 16.7},Error,"{'Acceleration': [0.9983820922851562, -0.6488286499023437, -9.950302099609374], 'Gyro': [-0.007194487190839696, 0.003996937328244275, 0.000799387465648855], 'Magnetic': [-9.299999999999999, 28.5, -20.55]}","{'UVA': 4.77294921875, 'UVB': 0.167266845703125, 'UVC': 0.068389892578125, 'Temperature': 30.049999999999997}",Error
2024-07-18 11:36:10,{'Temperature': 83.15},{'Usage': 0.2},{'Usage': 16.7},Error,"{'Acceleration': [0.8906430175781249, -0.6655880615234374, -9.94072529296875], 'Gyro': [-0.009059724610687023, 0.0002664624885496183, -0.0005329249770992366], 'Magnetic': [-9.299999999999999, 29.7, -21.15]}","{'UVA': 4.7833251953125, 'UVB': 0.178802490234375, 'UVC': 0.07598876953125, 'Temperature': 30.0}",Error
2024-07-18 11:36:14,{'Temperature': 80.4},{'Usage': 0.0},{'Usage': 16.7},Error,"{'Acceleration': [0.9911994873046874, -0.6392518432617187, -9.957484704589843], 'Gyro': [-0.006661562213740459, 0.0061286372366412215, -0.002398162396946565], 'Magnetic': [-10.049999999999999, 28.5, -21.9]}","{'UVA': 4.78851318359375, 'UVB': 0.1845703125, 'UVC': 0.078521728515625, 'Temperature': 30.0}",Error
2024-07-18 11:36:18,{'Temperature': 81.5},{'Usage': 14.8},{'Usage': 16.7},Error,"{'Acceleration': [0.9864110839843749, -0.6727706665039062, -9.981426721191406], 'Gyro': [-0.00639509972519084, 0.002931087374045802, 0.002931087374045802], 'Magnetic': [-7.6499999999999995, 28.799999999999997, -21.599999999999998]}","{'UVA': 4.80926513671875, 'UVB': 0.224945068359375, 'UVC': 0.12664794921875, 'Temperature': 30.0}",Error
